ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative,model_name,sigma,r,d2
1768056689660,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056689660,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.945,True,RESOLUTION_UNKNOWN,2195,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056690918,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056690918,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.945,True,RESOLUTION_UNKNOWN,3495,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056692212,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056692212,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.945,True,RESOLUTION_UNKNOWN,1517,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056693449,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056693449,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.945,True,RESOLUTION_UNKNOWN,2740,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056694679,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056694679,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,1470,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056695948,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056695948,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,2687,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056697155,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056697155,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,1108,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056698431,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056698431,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,2345,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056699676,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056699676,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90454.4,True,RESOLUTION_UNKNOWN,1000,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056700925,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056700925,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90453.535,True,RESOLUTION_UNKNOWN,1572,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
