ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative,model_name,sigma,r,d2,fair_yes_pv,fair_yes_prob,discount_factor,fair_up_prob_semantics,depth_qty_total,depth_notional_total_usd,best_yes_bid,best_yes_ask,best_no_bid,best_no_ask
1768059264045,v1.1,KXBTC15M-26JAN101045-45,1768059264045,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,947,0.69,0.7,0.3,0.31,True,,0,,,,,,,,143.88489208633106,2776.1,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:a586244ba7"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059265248,v1.1,KXBTC15M-26JAN101045-45,1768059265248,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1288,0.69,0.71,0.29,0.31,True,,0,,,,,,,,285.71428571428595,2788.48,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:cc4f06bb86"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059266534,v1.1,KXBTC15M-26JAN101045-45,1768059266534,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1456,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2789.48,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:3a908f828f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059267753,v1.1,KXBTC15M-26JAN101045-45,1768059267753,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,2035,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2789.48,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:3a908f828f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059268952,v1.1,KXBTC15M-26JAN101045-45,1768059268952,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,811,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2803.13,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:a823795d69"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059270184,v1.1,KXBTC15M-26JAN101045-45,1768059270184,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,903,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2803.17,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:d268e20da3"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059271374,v1.1,KXBTC15M-26JAN101045-45,1768059271374,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,2098,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2803.17,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:d268e20da3"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059272568,v1.1,KXBTC15M-26JAN101045-45,1768059272568,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1761,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2801.7699999999995,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:189ad1d33d"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059273774,v1.1,KXBTC15M-26JAN101045-45,1768059273774,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1605,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2799.52,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:8436a8751e"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059274962,v1.1,KXBTC15M-26JAN101045-45,1768059274962,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,2205,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2764.52,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:e553b2736a"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059276223,v1.1,KXBTC15M-26JAN101045-45,1768059276223,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,3411,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2802.72,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:01729cb8c2"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059277437,v1.1,KXBTC15M-26JAN101045-45,1768059277437,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1984,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2816.0300000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:fb2fc99d7c"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059278666,v1.1,KXBTC15M-26JAN101045-45,1768059278666,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,3203,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2827.18,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:ff468751a7"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059279876,v1.1,KXBTC15M-26JAN101045-45,1768059279876,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,4401,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2788.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:14670d3512"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059281072,v1.1,KXBTC15M-26JAN101045-45,1768059281072,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1275,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2793.2000000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:7bc3562655"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059282293,v1.1,KXBTC15M-26JAN101045-45,1768059282293,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,2505,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2786.99,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:a570a36a58"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059283521,v1.1,KXBTC15M-26JAN101045-45,1768059283521,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,744,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2782.3500000000004,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:14b344528e"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059284719,v1.1,KXBTC15M-26JAN101045-45,1768059284719,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,774,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2782.3500000000004,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:14b344528e"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059285908,v1.1,KXBTC15M-26JAN101045-45,1768059285908,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,830,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2782.05,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:5d1f0e5751"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059287118,v1.1,KXBTC15M-26JAN101045-45,1768059287118,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1363,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2780.88,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:4facc99539"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059288377,v1.1,KXBTC15M-26JAN101045-45,1768059288377,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,2598,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2758.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:e75f98607d"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059289608,v1.1,KXBTC15M-26JAN101045-45,1768059289608,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,3800,0.7,0.71,0.29,0.3,True,,0,,,,,,,,141.8439716312058,2647.31,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:b541d46a2f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059290812,v1.1,KXBTC15M-26JAN101045-45,1768059290812,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1420,0.72,0.74,0.26,0.28,True,,0,,,,,,,,273.97260273972626,335.38,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:b755aa45d2"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059292014,v1.1,KXBTC15M-26JAN101045-45,1768059292014,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1261,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,300.42999999999995,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:dec43c0100"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059293217,v1.1,KXBTC15M-26JAN101045-45,1768059293217,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90501.985,True,RESOLUTION_UNKNOWN,1999,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,3115.0300000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:dac0b575bd"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059294424,v1.1,KXBTC15M-26JAN101045-45,1768059294424,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.62,True,RESOLUTION_UNKNOWN,1732,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,3139.6800000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:d51740038b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059295882,v1.1,KXBTC15M-26JAN101045-45,1768059295882,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,2917,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,3139.6800000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:aee124a584"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059297070,v1.1,KXBTC15M-26JAN101045-45,1768059297070,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,1006,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,3139.6800000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:aee124a584"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059298276,v1.1,KXBTC15M-26JAN101045-45,1768059298276,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,2209,0.72,0.75,0.25,0.28,True,,0,,,,,,,,408.16326530612287,3138.1800000000003,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:3d803f2f14"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059299473,v1.1,KXBTC15M-26JAN101045-45,1768059299473,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,3426,0.72,0.76,0.24,0.28,True,,0,,,,,,,,540.540540540541,3138.1800000000003,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:195986a40b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059300691,v1.1,KXBTC15M-26JAN101045-45,1768059300691,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,1826,0.75,0.76,0.24,0.25,True,,0,,,,,,,,132.45033112582792,3260.080000000001,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:d31a298261"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
1768059301883,v1.1,KXBTC15M-26JAN101045-45,1768059301883,1768059900000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC15M-26JAN101045-45,90507.985,True,RESOLUTION_UNKNOWN,950,0.75,0.76,0.24,0.25,True,,0,,,,,,,,132.45033112582792,3298.4300000000007,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,LAST_ENTRY_CUTOFF,LAST_ENTRY_CUTOFF,"[""DATA:LIVE"", ""BOOK_SHA1:198957bd52"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,,,,,,,,,
