ts,market_id,now,market_end_ts,official_mid,official_source,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,pm_book_age_ms,mock_used,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,action,reason,params_hash
1768070312765,pm-demo-market,1768070312765,1768073705066,90457.57500000001,coinbase,394,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070313891,pm-demo-market,1768070313891,1768073705066,90458.92499999999,coinbase,968,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070315027,pm-demo-market,1768070315027,1768073705066,90458.92499999999,coinbase,694,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070316201,pm-demo-market,1768070316201,1768073705066,90458.92499999999,coinbase,1868,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070317335,pm-demo-market,1768070317335,1768073705066,90461.97,coinbase,957,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070318468,pm-demo-market,1768070318468,1768073705066,90461.97,coinbase,2090,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070319577,pm-demo-market,1768070319577,1768073705066,90461.975,coinbase,1557,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070320705,pm-demo-market,1768070320705,1768073705066,90461.975,coinbase,2685,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070321838,pm-demo-market,1768070321838,1768073705066,90461.975,coinbase,1571,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070322961,pm-demo-market,1768070322961,1768073705066,90462.35500000001,coinbase,1586,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070324087,pm-demo-market,1768070324087,1768073705066,90461.975,coinbase,446,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070325245,pm-demo-market,1768070325245,1768073705066,90462.325,coinbase,672,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070326369,pm-demo-market,1768070326369,1768073705066,90462.35500000001,coinbase,392,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070327514,pm-demo-market,1768070327514,1768073705066,90462.345,coinbase,657,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070328675,pm-demo-market,1768070328675,1768073705066,90462.345,coinbase,1010,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070329796,pm-demo-market,1768070329796,1768073705066,90462.345,coinbase,1461,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070330914,pm-demo-market,1768070330914,1768073705066,90462.345,coinbase,2579,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070332038,pm-demo-market,1768070332038,1768073705066,90462.345,coinbase,923,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070333171,pm-demo-market,1768070333171,1768073705066,90462.345,coinbase,1709,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070334284,pm-demo-market,1768070334284,1768073705066,90462.345,coinbase,1324,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070335387,pm-demo-market,1768070335387,1768073705066,90462.805,coinbase,1295,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070336493,pm-demo-market,1768070336493,1768073705066,90462.805,coinbase,1387,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070337605,pm-demo-market,1768070337605,1768073705066,90462.815,coinbase,2241,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070338713,pm-demo-market,1768070338713,1768073705066,90462.81,coinbase,1663,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070339867,pm-demo-market,1768070339867,1768073705066,90463.255,coinbase,598,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070340997,pm-demo-market,1768070340997,1768073705066,90463.255,coinbase,766,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070342121,pm-demo-market,1768070342121,1768073705066,90458.69,coinbase,847,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070343260,pm-demo-market,1768070343260,1768073705066,90460.0,coinbase,371,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070344382,pm-demo-market,1768070344382,1768073705066,90460.0,coinbase,923,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070345473,pm-demo-market,1768070345473,1768073705066,90459.98999999999,coinbase,1183,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070346589,pm-demo-market,1768070346589,1768073705066,90460.0,coinbase,1164,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070347780,pm-demo-market,1768070347780,1768073705066,90460.0,coinbase,1057,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070348898,pm-demo-market,1768070348898,1768073705066,90460.0,coinbase,1304,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070350011,pm-demo-market,1768070350011,1768073705066,90459.995,coinbase,1343,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070351107,pm-demo-market,1768070351107,1768073705066,90461.31,coinbase,1365,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070352233,pm-demo-market,1768070352233,1768073705066,90461.305,coinbase,2491,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070353346,pm-demo-market,1768070353346,1768073705066,90461.27,coinbase,1094,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070354441,pm-demo-market,1768070354441,1768073705066,90461.27,coinbase,1622,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070355565,pm-demo-market,1768070355565,1768073705066,90461.20999999999,coinbase,1333,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070356687,pm-demo-market,1768070356687,1768073705066,90461.215,coinbase,1527,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070357807,pm-demo-market,1768070357807,1768073705066,90461.215,coinbase,2034,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070358960,pm-demo-market,1768070358960,1768073705066,90461.19,coinbase,889,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070360102,pm-demo-market,1768070360102,1768073705066,90460.965,coinbase,1205,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070361233,pm-demo-market,1768070361233,1768073705066,90461.09,coinbase,968,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070362387,pm-demo-market,1768070362387,1768073705066,90461.17,coinbase,1670,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070363512,pm-demo-market,1768070363512,1768073705066,90460.86,coinbase,909,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070364653,pm-demo-market,1768070364653,1768073705066,90460.535,coinbase,862,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070365757,pm-demo-market,1768070365757,1768073705066,90460.535,coinbase,1966,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070366899,pm-demo-market,1768070366899,1768073705066,90460.535,coinbase,1098,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070368027,pm-demo-market,1768070368027,1768073705066,90460.875,coinbase,1809,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070369159,pm-demo-market,1768070369159,1768073705066,90461.815,coinbase,1962,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070370309,pm-demo-market,1768070370309,1768073705066,90461.475,coinbase,878,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070371437,pm-demo-market,1768070371437,1768073705066,90461.475,coinbase,1796,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070372565,pm-demo-market,1768070372565,1768073705066,90461.475,coinbase,1959,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070373702,pm-demo-market,1768070373702,1768073705066,90461.475,coinbase,828,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070374853,pm-demo-market,1768070374853,1768073705066,90461.475,coinbase,1979,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070376012,pm-demo-market,1768070376012,1768073705066,90461.475,coinbase,1437,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070377150,pm-demo-market,1768070377150,1768073705066,90461.475,coinbase,2575,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070378301,pm-demo-market,1768070378301,1768073705066,90461.475,coinbase,1069,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070379439,pm-demo-market,1768070379439,1768073705066,90461.475,coinbase,781,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070380570,pm-demo-market,1768070380570,1768073705066,90461.475,coinbase,868,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070381712,pm-demo-market,1768070381712,1768073705066,90461.475,coinbase,1114,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070382826,pm-demo-market,1768070382826,1768073705066,90461.475,coinbase,1978,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070383946,pm-demo-market,1768070383946,1768073705066,90461.475,coinbase,1218,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070385063,pm-demo-market,1768070385063,1768073705066,90461.475,coinbase,1188,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070386204,pm-demo-market,1768070386204,1768073705066,90461.475,coinbase,1111,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070387323,pm-demo-market,1768070387323,1768073705066,90460.85500000001,coinbase,1368,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070388441,pm-demo-market,1768070388441,1768073705066,90460.85500000001,coinbase,1474,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070389567,pm-demo-market,1768070389567,1768073705066,90460.895,coinbase,597,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070390715,pm-demo-market,1768070390715,1768073705066,90460.89,coinbase,320,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070391841,pm-demo-market,1768070391841,1768073705066,90460.86,coinbase,971,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070392979,pm-demo-market,1768070392979,1768073705066,90460.865,coinbase,478,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070394097,pm-demo-market,1768070394097,1768073705066,90460.85500000001,coinbase,1221,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070395226,pm-demo-market,1768070395226,1768073705066,90460.85500000001,coinbase,2350,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070396356,pm-demo-market,1768070396356,1768073705066,90460.85500000001,coinbase,1013,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070397505,pm-demo-market,1768070397505,1768073705066,90460.92499999999,coinbase,1513,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070398647,pm-demo-market,1768070398647,1768073705066,90460.92499999999,coinbase,956,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070399789,pm-demo-market,1768070399789,1768073705066,90460.92499999999,coinbase,1202,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070400934,pm-demo-market,1768070400934,1768073705066,90460.92499999999,coinbase,2105,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070402067,pm-demo-market,1768070402067,1768073705066,90460.92499999999,coinbase,1782,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070403196,pm-demo-market,1768070403196,1768073705066,90460.92499999999,coinbase,589,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
1768070404350,pm-demo-market,1768070404350,1768073705066,90460.92499999999,coinbase,1743,,,,,,false,,,,,,NO_TRADE,BOOK_DATA_MISSING,
